date,sku_id,store_id,quantity_sold,day_of_week,weekofyear,month,is_weekend,event_Flu Season,event_Public Holiday,event_School Holiday,rolling_7d_sales
2024-05-31,SKU_008,Store_A,59,4,22,5,False,False,False,False,57.714285714285715
2024-06-01,SKU_008,Store_A,55,5,22,6,True,False,False,False,57.714285714285715
2024-06-02,SKU_008,Store_A,59,6,22,6,True,False,False,False,58.857142857142854
2024-06-03,SKU_008,Store_A,54,0,23,6,False,False,False,False,59.142857142857146
2024-06-04,SKU_008,Store_A,54,1,23,6,False,False,False,False,58.142857142857146
2024-06-05,SKU_008,Store_A,52,2,23,6,False,False,False,False,57.857142857142854
2024-06-06,SKU_008,Store_A,61,3,23,6,False,False,False,False,56.714285714285715
2024-06-07,SKU_008,Store_A,49,4,23,6,False,False,False,False,56.285714285714285
2024-06-08,SKU_008,Store_A,60,5,23,6,True,False,False,False,54.857142857142854
2024-06-09,SKU_008,Store_A,55,6,23,6,True,False,False,False,55.57142857142857
2024-06-10,SKU_008,Store_A,45,0,24,6,False,False,False,False,55.0
2024-06-11,SKU_008,Store_A,53,1,24,6,False,False,False,False,53.714285714285715
2024-06-12,SKU_008,Store_A,40,2,24,6,False,False,False,False,53.57142857142857
2024-06-13,SKU_008,Store_A,54,3,24,6,False,False,False,False,51.857142857142854
2024-06-14,SKU_008,Store_A,54,4,24,6,False,False,False,False,50.857142857142854
2024-06-15,SKU_008,Store_A,47,5,24,6,True,False,False,False,51.57142857142857
2024-06-16,SKU_008,Store_A,50,6,24,6,True,False,False,False,49.714285714285715
2024-06-17,SKU_008,Store_A,58,0,25,6,False,False,False,False,49.0
2024-06-18,SKU_008,Store_A,45,1,25,6,False,False,False,False,50.857142857142854
2024-06-19,SKU_008,Store_A,42,2,25,6,False,False,False,False,49.714285714285715
2024-06-20,SKU_008,Store_A,54,3,25,6,False,False,False,False,50.0
2024-06-21,SKU_008,Store_A,56,4,25,6,False,False,False,False,50.0
2024-06-22,SKU_008,Store_A,45,5,25,6,True,False,False,False,50.285714285714285
2024-06-23,SKU_008,Store_A,50,6,25,6,True,False,False,False,50.0
2024-06-24,SKU_008,Store_A,51,0,26,6,False,False,False,False,50.0
2024-06-25,SKU_008,Store_A,40,1,26,6,False,False,False,False,49.0
2024-06-26,SKU_008,Store_A,40,2,26,6,False,False,False,False,48.285714285714285
2024-06-27,SKU_008,Store_A,48,3,26,6,False,False,False,False,48.0
2024-06-28,SKU_008,Store_A,50,4,26,6,False,False,False,False,47.142857142857146
2024-01-01,SKU_008,Store_B,17,0,1,1,False,False,True,False,0.0
2024-01-02,SKU_008,Store_B,35,1,1,1,False,False,False,False,0.0
2024-01-03,SKU_008,Store_B,23,2,1,1,False,False,False,False,0.0
2024-01-04,SKU_008,Store_B,18,3,1,1,False,False,False,False,0.0
2024-01-05,SKU_008,Store_B,35,4,1,1,False,False,False,False,0.0
2024-01-06,SKU_008,Store_B,23,5,1,1,True,False,False,False,0.0
2024-01-07,SKU_008,Store_B,27,6,1,1,True,False,False,False,0.0
2024-01-08,SKU_008,Store_B,30,0,2,1,False,False,False,False,25.428571428571427
2024-01-09,SKU_008,Store_B,32,1,2,1,False,False,False,False,27.285714285714285
2024-01-10,SKU_008,Store_B,28,2,2,1,False,False,False,False,26.857142857142858
2024-01-11,SKU_008,Store_B,24,3,2,1,False,False,False,False,27.571428571428573
2024-01-12,SKU_008,Store_B,29,4,2,1,False,False,False,False,28.428571428571427
2024-01-13,SKU_008,Store_B,26,5,2,1,True,False,False,False,27.571428571428573
2024-01-14,SKU_008,Store_B,29,6,2,1,True,False,False,False,28.0
2024-01-15,SKU_008,Store_B,36,0,3,1,False,False,True,False,28.285714285714285
2024-01-16,SKU_008,Store_B,32,1,3,1,False,False,False,False,29.142857142857142
2024-01-17,SKU_008,Store_B,30,2,3,1,False,False,False,False,29.142857142857142
2024-01-18,SKU_008,Store_B,33,3,3,1,False,False,False,False,29.428571428571427
2024-01-19,SKU_008,Store_B,33,4,3,1,False,False,False,False,30.714285714285715
2024-01-20,SKU_008,Store_B,24,5,3,1,True,False,False,False,31.285714285714285
2024-01-21,SKU_008,Store_B,30,6,3,1,True,False,False,False,31.0
2024-01-22,SKU_008,Store_B,43,0,4,1,False,False,False,False,31.142857142857142
2024-01-23,SKU_008,Store_B,36,1,4,1,False,False,False,False,32.142857142857146
2024-01-24,SKU_008,Store_B,28,2,4,1,False,False,False,False,32.714285714285715
2024-01-25,SKU_008,Store_B,27,3,4,1,False,False,False,False,32.42857142857143
2024-01-26,SKU_008,Store_B,27,4,4,1,False,False,False,False,31.571428571428573
2024-01-27,SKU_008,Store_B,35,5,4,1,True,False,False,False,30.714285714285715
2024-01-28,SKU_008,Store_B,39,6,4,1,True,False,False,False,32.285714285714285
2024-01-29,SKU_008,Store_B,34,0,5,1,False,True,False,False,33.57142857142857
2024-01-30,SKU_008,Store_B,31,1,5,1,False,False,False,False,32.285714285714285
2024-01-31,SKU_008,Store_B,28,2,5,1,False,False,False,False,31.571428571428573
2024-02-01,SKU_008,Store_B,32,3,5,2,False,False,False,False,31.571428571428573
2024-02-02,SKU_008,Store_B,27,4,5,2,False,False,False,False,32.285714285714285
2024-02-03,SKU_008,Store_B,21,5,5,2,True,False,False,False,32.285714285714285
2024-02-04,SKU_008,Store_B,39,6,5,2,True,False,False,False,30.285714285714285
2024-02-05,SKU_008,Store_B,25,0,6,2,False,False,False,False,30.285714285714285
2024-02-06,SKU_008,Store_B,29,1,6,2,False,False,False,False,29.0
2024-02-07,SKU_008,Store_B,33,2,6,2,False,False,False,False,28.714285714285715
2024-02-08,SKU_008,Store_B,37,3,6,2,False,False,False,False,29.428571428571427
2024-02-09,SKU_008,Store_B,31,4,6,2,False,False,False,False,30.142857142857142
2024-02-10,SKU_008,Store_B,24,5,6,2,True,False,False,False,30.714285714285715
2024-02-11,SKU_008,Store_B,28,6,6,2,True,False,False,False,31.142857142857142
2024-02-12,SKU_008,Store_B,26,0,7,2,False,False,True,False,29.571428571428573
2024-02-13,SKU_008,Store_B,29,1,7,2,False,False,False,False,29.714285714285715
2024-02-14,SKU_008,Store_B,35,2,7,2,False,False,False,False,29.714285714285715
2024-02-15,SKU_008,Store_B,16,3,7,2,False,False,False,False,30.0
2024-02-16,SKU_008,Store_B,26,4,7,2,False,False,False,False,27.0
2024-02-17,SKU_008,Store_B,26,5,7,2,True,False,False,False,26.285714285714285
2024-02-18,SKU_008,Store_B,21,6,7,2,True,False,False,False,26.571428571428573
2024-02-19,SKU_008,Store_B,30,0,8,2,False,False,False,False,25.571428571428573
2024-02-20,SKU_008,Store_B,20,1,8,2,False,False,False,False,26.142857142857142
2024-02-21,SKU_008,Store_B,20,2,8,2,False,False,False,False,24.857142857142858
2024-02-22,SKU_008,Store_B,31,3,8,2,False,False,False,False,22.714285714285715
2024-02-23,SKU_008,Store_B,33,4,8,2,False,False,False,False,24.857142857142858
2024-02-24,SKU_008,Store_B,25,5,8,2,True,False,False,False,25.857142857142858
2024-02-25,SKU_008,Store_B,19,6,8,2,True,False,False,False,25.714285714285715
2024-02-26,SKU_008,Store_B,21,0,9,2,False,False,True,False,25.428571428571427
2024-02-27,SKU_008,Store_B,30,1,9,2,False,False,False,False,24.142857142857142
2024-02-28,SKU_008,Store_B,25,2,9,2,False,False,False,False,25.571428571428573
2024-02-29,SKU_008,Store_B,23,3,9,2,False,False,False,False,26.285714285714285
2024-03-01,SKU_008,Store_B,25,4,9,3,False,False,False,False,25.142857142857142
2024-03-02,SKU_008,Store_B,23,5,9,3,True,False,False,False,24.0
2024-03-03,SKU_008,Store_B,30,6,9,3,True,False,False,False,23.714285714285715
2024-03-04,SKU_008,Store_B,18,0,10,3,False,False,False,False,25.285714285714285
2024-03-05,SKU_008,Store_B,18,1,10,3,False,False,False,False,24.857142857142858
2024-03-06,SKU_008,Store_B,15,2,10,3,False,False,False,False,23.142857142857142
2024-03-07,SKU_008,Store_B,18,3,10,3,False,False,False,False,21.714285714285715
2024-03-08,SKU_008,Store_B,15,4,10,3,False,False,False,False,21.0
2024-03-09,SKU_008,Store_B,22,5,10,3,True,False,False,False,19.571428571428573
2024-03-10,SKU_008,Store_B,20,6,10,3,True,False,False,False,19.428571428571427
2024-03-11,SKU_008,Store_B,14,0,11,3,False,True,False,False,18.0
2024-03-12,SKU_008,Store_B,22,1,11,3,False,False,False,False,17.428571428571427
2024-03-13,SKU_008,Store_B,27,2,11,3,False,False,False,False,18.0
2024-03-14,SKU_008,Store_B,21,3,11,3,False,False,False,False,19.714285714285715
2024-03-15,SKU_008,Store_B,6,4,11,3,False,False,False,False,20.142857142857142
2024-03-16,SKU_008,Store_B,28,5,11,3,True,False,False,False,18.857142857142858
2024-03-17,SKU_008,Store_B,22,6,11,3,True,False,False,False,19.714285714285715
2024-03-18,SKU_008,Store_B,28,0,12,3,False,False,False,False,20.0
2024-03-19,SKU_008,Store_B,23,1,12,3,False,False,False,False,22.0
2024-03-20,SKU_008,Store_B,24,2,12,3,False,False,False,False,22.142857142857142
2024-03-21,SKU_008,Store_B,18,3,12,3,False,False,False,False,21.714285714285715
2024-03-22,SKU_008,Store_B,16,4,12,3,False,False,False,False,21.285714285714285
2024-03-23,SKU_008,Store_B,19,5,12,3,True,False,False,False,22.714285714285715
2024-03-24,SKU_008,Store_B,13,6,12,3,True,False,False,False,21.428571428571427
2024-03-25,SKU_008,Store_B,19,0,13,3,False,False,False,True,20.142857142857142
2024-03-26,SKU_008,Store_B,3,1,13,3,False,False,False,False,18.857142857142858
2024-03-27,SKU_008,Store_B,17,2,13,3,False,False,False,False,16.0
2024-03-28,SKU_008,Store_B,23,3,13,3,False,False,False,False,15.0
2024-03-29,SKU_008,Store_B,17,4,13,3,False,False,False,False,15.714285714285714
2024-03-30,SKU_008,Store_B,25,5,13,3,True,False,False,False,15.857142857142858
2024-03-31,SKU_008,Store_B,15,6,13,3,True,False,False,False,16.714285714285715
2024-04-01,SKU_008,Store_B,21,0,14,4,False,False,False,False,17.0
2024-04-02,SKU_008,Store_B,12,1,14,4,False,False,False,False,17.285714285714285
2024-04-03,SKU_008,Store_B,21,2,14,4,False,False,False,False,18.571428571428573
2024-04-04,SKU_008,Store_B,18,3,14,4,False,False,False,False,19.142857142857142
2024-04-05,SKU_008,Store_B,16,4,14,4,False,False,False,False,18.428571428571427
2024-04-06,SKU_008,Store_B,4,5,14,4,True,False,False,False,18.285714285714285
2024-04-07,SKU_008,Store_B,16,6,14,4,True,False,False,False,15.285714285714286
2024-04-08,SKU_008,Store_B,18,0,15,4,False,True,False,False,15.428571428571429
2024-04-09,SKU_008,Store_B,21,1,15,4,False,False,False,False,15.0
2024-04-10,SKU_008,Store_B,25,2,15,4,False,False,False,False,16.285714285714285
2024-04-11,SKU_008,Store_B,28,3,15,4,False,False,False,False,16.857142857142858
2024-04-12,SKU_008,Store_B,24,4,15,4,False,False,False,False,18.285714285714285
2024-04-13,SKU_008,Store_B,15,5,15,4,True,False,False,False,19.428571428571427
2024-04-14,SKU_008,Store_B,17,6,15,4,True,False,False,False,21.0
2024-04-15,SKU_008,Store_B,22,0,16,4,False,False,False,False,21.142857142857142
2024-04-16,SKU_008,Store_B,21,1,16,4,False,False,False,False,21.714285714285715
2024-04-17,SKU_008,Store_B,27,2,16,4,False,False,False,False,21.714285714285715
2024-04-18,SKU_008,Store_B,32,3,16,4,False,False,False,False,22.0
2024-04-19,SKU_008,Store_B,31,4,16,4,False,False,False,False,22.571428571428573
2024-04-20,SKU_008,Store_B,28,5,16,4,True,False,False,False,23.571428571428573
2024-04-21,SKU_008,Store_B,23,6,16,4,True,False,False,False,25.428571428571427
2024-04-22,SKU_008,Store_B,28,0,17,4,False,True,False,False,26.285714285714285
2024-04-23,SKU_008,Store_B,29,1,17,4,False,False,False,False,27.142857142857142
2024-04-24,SKU_008,Store_B,21,2,17,4,False,False,False,False,28.285714285714285
2024-04-25,SKU_008,Store_B,19,3,17,4,False,False,False,False,27.428571428571427
2024-04-26,SKU_008,Store_B,18,4,17,4,False,False,False,False,25.571428571428573
2024-04-27,SKU_008,Store_B,18,5,17,4,True,False,False,False,23.714285714285715
2024-04-28,SKU_008,Store_B,16,6,17,4,True,False,False,False,22.285714285714285
2024-04-29,SKU_008,Store_B,25,0,18,4,False,False,False,False,21.285714285714285
2024-04-30,SKU_008,Store_B,19,1,18,4,False,False,False,False,20.857142857142858
2024-05-01,SKU_008,Store_B,20,2,18,5,False,False,False,False,19.428571428571427
2024-05-02,SKU_008,Store_B,28,3,18,5,False,False,False,False,19.285714285714285
2024-05-03,SKU_008,Store_B,26,4,18,5,False,False,False,False,20.571428571428573
2024-05-04,SKU_008,Store_B,27,5,18,5,True,False,False,False,21.714285714285715
2024-05-05,SKU_008,Store_B,32,6,18,5,True,False,False,False,23.0
2024-05-06,SKU_008,Store_B,30,0,19,5,False,True,False,False,25.285714285714285
2024-05-07,SKU_008,Store_B,34,1,19,5,False,False,False,False,26.0
2024-05-08,SKU_008,Store_B,27,2,19,5,False,False,False,False,28.142857142857142
2024-05-09,SKU_008,Store_B,35,3,19,5,False,False,False,False,29.142857142857142
2024-05-10,SKU_008,Store_B,29,4,19,5,False,False,False,False,30.142857142857142
2024-05-11,SKU_008,Store_B,28,5,19,5,True,False,False,False,30.571428571428573
2024-05-12,SKU_008,Store_B,35,6,19,5,True,False,False,False,30.714285714285715
2024-05-13,SKU_008,Store_B,24,0,20,5,False,False,False,False,31.142857142857142
2024-05-14,SKU_008,Store_B,39,1,20,5,False,False,False,False,30.285714285714285
2024-05-15,SKU_008,Store_B,27,2,20,5,False,False,False,False,31.0
2024-05-16,SKU_008,Store_B,23,3,20,5,False,False,False,False,31.0
2024-05-17,SKU_008,Store_B,33,4,20,5,False,False,False,False,29.285714285714285
2024-05-18,SKU_008,Store_B,28,5,20,5,True,False,False,False,29.857142857142858
2024-05-19,SKU_008,Store_B,40,6,20,5,True,False,False,False,29.857142857142858
2024-05-20,SKU_008,Store_B,28,0,21,5,False,False,False,False,30.571428571428573
2024-05-21,SKU_008,Store_B,32,1,21,5,False,False,False,False,31.142857142857142
2024-05-22,SKU_008,Store_B,23,2,21,5,False,False,False,False,30.142857142857142
2024-05-23,SKU_008,Store_B,34,3,21,5,False,False,False,False,29.571428571428573
2024-05-24,SKU_008,Store_B,27,4,21,5,False,False,False,False,31.142857142857142
2024-05-25,SKU_008,Store_B,34,5,21,5,True,False,False,False,30.285714285714285
2024-05-26,SKU_008,Store_B,28,6,21,5,True,False,False,False,31.142857142857142
2024-05-27,SKU_008,Store_B,20,0,22,5,False,False,False,False,29.428571428571427
2024-05-28,SKU_008,Store_B,31,1,22,5,False,False,False,False,28.285714285714285
2024-05-29,SKU_008,Store_B,31,2,22,5,False,False,False,False,28.142857142857142
2024-05-30,SKU_008,Store_B,35,3,22,5,False,False,False,False,29.285714285714285
2024-05-31,SKU_008,Store_B,38,4,22,5,False,False,False,False,29.428571428571427
2024-06-01,SKU_008,Store_B,40,5,22,6,True,False,False,False,31.0
2024-06-02,SKU_008,Store_B,35,6,22,6,True,False,False,False,31.857142857142858
2024-06-03,SKU_008,Store_B,32,0,23,6,False,False,False,False,32.857142857142854
2024-06-04,SKU_008,Store_B,23,1,23,6,False,False,False,False,34.57142857142857
2024-06-05,SKU_008,Store_B,31,2,23,6,False,False,False,False,33.42857142857143
2024-06-06,SKU_008,Store_B,31,3,23,6,False,False,False,False,33.42857142857143
2024-06-07,SKU_008,Store_B,29,4,23,6,False,False,False,False,32.857142857142854
2024-06-08,SKU_008,Store_B,33,5,23,6,True,False,False,False,31.571428571428573
2024-06-09,SKU_008,Store_B,35,6,23,6,True,False,False,False,30.571428571428573
2024-06-10,SKU_008,Store_B,25,0,24,6,False,False,False,False,30.571428571428573
2024-06-11,SKU_008,Store_B,25,1,24,6,False,False,False,False,29.571428571428573
2024-06-12,SKU_008,Store_B,28,2,24,6,False,False,False,False,29.857142857142858
2024-06-13,SKU_008,Store_B,26,3,24,6,False,False,False,False,29.428571428571427
2024-06-14,SKU_008,Store_B,20,4,24,6,False,False,False,False,28.714285714285715
2024-06-15,SKU_008,Store_B,23,5,24,6,True,False,False,False,27.428571428571427
2024-06-16,SKU_008,Store_B,22,6,24,6,True,False,False,False,26.0
2024-06-17,SKU_008,Store_B,33,0,25,6,False,False,False,False,24.142857142857142
2024-06-18,SKU_008,Store_B,36,1,25,6,False,False,False,False,25.285714285714285
2024-06-19,SKU_008,Store_B,21,2,25,6,False,False,False,False,26.857142857142858
2024-06-20,SKU_008,Store_B,29,3,25,6,False,False,False,False,25.857142857142858
2024-06-21,SKU_008,Store_B,30,4,25,6,False,False,False,False,26.285714285714285
2024-06-22,SKU_008,Store_B,18,5,25,6,True,False,False,False,27.714285714285715
2024-06-23,SKU_008,Store_B,26,6,25,6,True,False,False,False,27.0
2024-06-24,SKU_008,Store_B,38,0,26,6,False,False,False,False,27.571428571428573
2024-06-25,SKU_008,Store_B,28,1,26,6,False,False,False,False,28.285714285714285
2024-06-26,SKU_008,Store_B,23,2,26,6,False,False,False,False,27.142857142857142
2024-06-27,SKU_008,Store_B,21,3,26,6,False,False,False,False,27.428571428571427
2024-06-28,SKU_008,Store_B,13,4,26,6,False,False,False,False,26.285714285714285
2024-01-01,SKU_009,Store_A,30,0,1,1,False,False,True,False,0.0
2024-01-02,SKU_009,Store_A,44,1,1,1,False,False,False,False,0.0
2024-01-03,SKU_009,Store_A,49,2,1,1,False,False,False,False,0.0
2024-01-04,SKU_009,Store_A,41,3,1,1,False,False,False,False,0.0
2024-01-05,SKU_009,Store_A,40,4,1,1,False,False,False,False,0.0
2024-01-06,SKU_009,Store_A,42,5,1,1,True,False,False,False,0.0
2024-01-07,SKU_009,Store_A,49,6,1,1,True,False,False,False,0.0
2024-01-08,SKU_009,Store_A,43,0,2,1,False,False,False,False,42.142857142857146
2024-01-09,SKU_009,Store_A,47,1,2,1,False,False,False,False,44.0
2024-01-10,SKU_009,Store_A,46,2,2,1,False,False,False,False,44.42857142857143
2024-01-11,SKU_009,Store_A,46,3,2,1,False,False,False,False,44.0
2024-01-12,SKU_009,Store_A,51,4,2,1,False,False,False,False,44.714285714285715
2024-01-13,SKU_009,Store_A,45,5,2,1,True,False,False,False,46.285714285714285
2024-01-14,SKU_009,Store_A,46,6,2,1,True,False,False,False,46.714285714285715
2024-01-15,SKU_009,Store_A,53,0,3,1,False,False,True,False,46.285714285714285
2024-01-16,SKU_009,Store_A,44,1,3,1,False,False,False,False,47.714285714285715
2024-01-17,SKU_009,Store_A,45,2,3,1,False,False,False,False,47.285714285714285
2024-01-18,SKU_009,Store_A,44,3,3,1,False,False,False,False,47.142857142857146
2024-01-19,SKU_009,Store_A,55,4,3,1,False,False,False,False,46.857142857142854
2024-01-20,SKU_009,Store_A,50,5,3,1,True,False,False,False,47.42857142857143
2024-01-21,SKU_009,Store_A,45,6,3,1,True,False,False,False,48.142857142857146
2024-01-22,SKU_009,Store_A,56,0,4,1,False,False,False,False,48.0
2024-01-23,SKU_009,Store_A,49,1,4,1,False,False,False,False,48.42857142857143
2024-01-24,SKU_009,Store_A,48,2,4,1,False,False,False,False,49.142857142857146
2024-01-25,SKU_009,Store_A,51,3,4,1,False,False,False,False,49.57142857142857
2024-01-26,SKU_009,Store_A,60,4,4,1,False,False,False,False,50.57142857142857
2024-01-27,SKU_009,Store_A,51,5,4,1,True,False,False,False,51.285714285714285
2024-01-28,SKU_009,Store_A,56,6,4,1,True,False,False,False,51.42857142857143
2024-01-29,SKU_009,Store_A,56,0,5,1,False,True,False,False,53.0
2024-01-30,SKU_009,Store_A,55,1,5,1,False,False,False,False,53.0
2024-01-31,SKU_009,Store_A,59,2,5,1,False,False,False,False,53.857142857142854
2024-02-01,SKU_009,Store_A,49,3,5,2,False,False,False,False,55.42857142857143
2024-02-02,SKU_009,Store_A,48,4,5,2,False,False,False,False,55.142857142857146
2024-02-03,SKU_009,Store_A,47,5,5,2,True,False,False,False,53.42857142857143
2024-02-04,SKU_009,Store_A,52,6,5,2,True,False,False,False,52.857142857142854
2024-02-05,SKU_009,Store_A,48,0,6,2,False,False,False,False,52.285714285714285
2024-02-06,SKU_009,Store_A,53,1,6,2,False,False,False,False,51.142857142857146
2024-02-07,SKU_009,Store_A,52,2,6,2,False,False,False,False,50.857142857142854
2024-02-08,SKU_009,Store_A,57,3,6,2,False,False,False,False,49.857142857142854
2024-02-09,SKU_009,Store_A,53,4,6,2,False,False,False,False,51.0
2024-02-10,SKU_009,Store_A,49,5,6,2,True,False,False,False,51.714285714285715
2024-02-11,SKU_009,Store_A,53,6,6,2,True,False,False,False,52.0
2024-02-12,SKU_009,Store_A,45,0,7,2,False,False,True,False,52.142857142857146
2024-02-13,SKU_009,Store_A,50,1,7,2,False,False,False,False,51.714285714285715
2024-02-14,SKU_009,Store_A,51,2,7,2,False,False,False,False,51.285714285714285
2024-02-15,SKU_009,Store_A,50,3,7,2,False,False,False,False,51.142857142857146
2024-02-16,SKU_009,Store_A,51,4,7,2,False,False,False,False,50.142857142857146
2024-02-17,SKU_009,Store_A,45,5,7,2,True,False,False,False,49.857142857142854
2024-02-18,SKU_009,Store_A,53,6,7,2,True,False,False,False,49.285714285714285
2024-02-19,SKU_009,Store_A,56,0,8,2,False,False,False,False,49.285714285714285
2024-02-20,SKU_009,Store_A,38,1,8,2,False,False,False,False,50.857142857142854
2024-02-21,SKU_009,Store_A,40,2,8,2,False,False,False,False,49.142857142857146
2024-02-22,SKU_009,Store_A,46,3,8,2,False,False,False,False,47.57142857142857
2024-02-23,SKU_009,Store_A,43,4,8,2,False,False,False,False,47.0
2024-02-24,SKU_009,Store_A,54,5,8,2,True,False,False,False,45.857142857142854
2024-02-25,SKU_009,Store_A,45,6,8,2,True,False,False,False,47.142857142857146
2024-02-26,SKU_009,Store_A,50,0,9,2,False,False,True,False,46.0
2024-02-27,SKU_009,Store_A,32,1,9,2,False,False,False,False,45.142857142857146
2024-02-28,SKU_009,Store_A,46,2,9,2,False,False,False,False,44.285714285714285
2024-02-29,SKU_009,Store_A,37,3,9,2,False,False,False,False,45.142857142857146
2024-03-01,SKU_009,Store_A,37,4,9,3,False,False,False,False,43.857142857142854
2024-03-02,SKU_009,Store_A,38,5,9,3,True,False,False,False,43.0
2024-03-03,SKU_009,Store_A,32,6,9,3,True,False,False,False,40.714285714285715
2024-03-04,SKU_009,Store_A,41,0,10,3,False,False,False,False,38.857142857142854
2024-03-05,SKU_009,Store_A,39,1,10,3,False,False,False,False,37.57142857142857
2024-03-06,SKU_009,Store_A,38,2,10,3,False,False,False,False,38.57142857142857
2024-03-07,SKU_009,Store_A,41,3,10,3,False,False,False,False,37.42857142857143
2024-03-08,SKU_009,Store_A,43,4,10,3,False,False,False,False,38.0
2024-03-09,SKU_009,Store_A,33,5,10,3,True,False,False,False,38.857142857142854
2024-03-10,SKU_009,Store_A,37,6,10,3,True,False,False,False,38.142857142857146
2024-03-11,SKU_009,Store_A,36,0,11,3,False,True,False,False,38.857142857142854
2024-03-12,SKU_009,Store_A,35,1,11,3,False,False,False,False,38.142857142857146
2024-03-13,SKU_009,Store_A,35,2,11,3,False,False,False,False,37.57142857142857
2024-03-14,SKU_009,Store_A,41,3,11,3,False,False,False,False,37.142857142857146
2024-03-15,SKU_009,Store_A,30,4,11,3,False,False,False,False,37.142857142857146
2024-03-16,SKU_009,Store_A,24,5,11,3,True,False,False,False,35.285714285714285
2024-03-17,SKU_009,Store_A,28,6,11,3,True,False,False,False,34.0
2024-03-18,SKU_009,Store_A,35,0,12,3,False,False,False,False,32.714285714285715
2024-03-19,SKU_009,Store_A,31,1,12,3,False,False,False,False,32.57142857142857
2024-03-20,SKU_009,Store_A,28,2,12,3,False,False,False,False,32.0
2024-03-21,SKU_009,Store_A,24,3,12,3,False,False,False,False,31.0
2024-03-22,SKU_009,Store_A,31,4,12,3,False,False,False,False,28.571428571428573
2024-03-23,SKU_009,Store_A,32,5,12,3,True,False,False,False,28.714285714285715
2024-03-24,SKU_009,Store_A,30,6,12,3,True,False,False,False,29.857142857142858
2024-03-25,SKU_009,Store_A,27,0,13,3,False,False,False,True,30.142857142857142
2024-03-26,SKU_009,Store_A,29,1,13,3,False,False,False,False,29.0
2024-03-27,SKU_009,Store_A,29,2,13,3,False,False,False,False,28.714285714285715
2024-03-28,SKU_009,Store_A,29,3,13,3,False,False,False,False,28.857142857142858
2024-03-29,SKU_009,Store_A,22,4,13,3,False,False,False,False,29.571428571428573
2024-03-30,SKU_009,Store_A,29,5,13,3,True,False,False,False,28.285714285714285
2024-03-31,SKU_009,Store_A,26,6,13,3,True,False,False,False,27.857142857142858
2024-04-01,SKU_009,Store_A,33,0,14,4,False,False,False,False,27.285714285714285
2024-04-02,SKU_009,Store_A,29,1,14,4,False,False,False,False,28.142857142857142
2024-04-03,SKU_009,Store_A,33,2,14,4,False,False,False,False,28.142857142857142
2024-04-04,SKU_009,Store_A,27,3,14,4,False,False,False,False,28.714285714285715
2024-04-05,SKU_009,Store_A,27,4,14,4,False,False,False,False,28.428571428571427
2024-04-06,SKU_009,Store_A,36,5,14,4,True,False,False,False,29.142857142857142
2024-04-07,SKU_009,Store_A,31,6,14,4,True,False,False,False,30.142857142857142
2024-04-08,SKU_009,Store_A,26,0,15,4,False,True,False,False,30.857142857142858
2024-04-09,SKU_009,Store_A,34,1,15,4,False,False,False,False,29.857142857142858
2024-04-10,SKU_009,Store_A,27,2,15,4,False,False,False,False,30.571428571428573
2024-04-11,SKU_009,Store_A,32,3,15,4,False,False,False,False,29.714285714285715
2024-04-12,SKU_009,Store_A,40,4,15,4,False,False,False,False,30.428571428571427
2024-04-13,SKU_009,Store_A,24,5,15,4,True,False,False,False,32.285714285714285
2024-04-14,SKU_009,Store_A,31,6,15,4,True,False,False,False,30.571428571428573
2024-04-15,SKU_009,Store_A,34,0,16,4,False,False,False,False,30.571428571428573
2024-04-16,SKU_009,Store_A,36,1,16,4,False,False,False,False,31.714285714285715
2024-04-17,SKU_009,Store_A,27,2,16,4,False,False,False,False,32.0
2024-04-18,SKU_009,Store_A,26,3,16,4,False,False,False,False,32.0
2024-04-19,SKU_009,Store_A,40,4,16,4,False,False,False,False,31.142857142857142
2024-04-20,SKU_009,Store_A,31,5,16,4,True,False,False,False,31.142857142857142
2024-04-21,SKU_009,Store_A,31,6,16,4,True,False,False,False,32.142857142857146
2024-04-22,SKU_009,Store_A,44,0,17,4,False,True,False,False,32.142857142857146
2024-04-23,SKU_009,Store_A,37,1,17,4,False,False,False,False,33.57142857142857
2024-04-24,SKU_009,Store_A,37,2,17,4,False,False,False,False,33.714285714285715
2024-04-25,SKU_009,Store_A,37,3,17,4,False,False,False,False,35.142857142857146
2024-04-26,SKU_009,Store_A,32,4,17,4,False,False,False,False,36.714285714285715
2024-04-27,SKU_009,Store_A,42,5,17,4,True,False,False,False,35.57142857142857
2024-04-28,SKU_009,Store_A,42,6,17,4,True,False,False,False,37.142857142857146
2024-04-29,SKU_009,Store_A,41,0,18,4,False,False,False,False,38.714285714285715
2024-04-30,SKU_009,Store_A,40,1,18,4,False,False,False,False,38.285714285714285
2024-05-01,SKU_009,Store_A,40,2,18,5,False,False,False,False,38.714285714285715
2024-05-02,SKU_009,Store_A,47,3,18,5,False,False,False,False,39.142857142857146
2024-05-03,SKU_009,Store_A,42,4,18,5,False,False,False,False,40.57142857142857
2024-05-04,SKU_009,Store_A,43,5,18,5,True,False,False,False,42.0
2024-05-05,SKU_009,Store_A,47,6,18,5,True,False,False,False,42.142857142857146
2024-05-06,SKU_009,Store_A,46,0,19,5,False,True,False,False,42.857142857142854
2024-05-07,SKU_009,Store_A,54,1,19,5,False,False,False,False,43.57142857142857
